,review_id,user_name,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion
241,51e91878-9f07-496e-8d7d-5bf42b96efe1,A Google user,used to work good a year ago now it doesn't work at all and the only way to cancel it to send an email guess im just going to have to stop payment on my credit card,1,2,2019-01-31 13:59:54,"@yeeboii yt, a fresh update is coming out shortly that should address almost all the issues you are seeing. Please bear with us as the update is going through final testing and should be rolled out soon.",2019-04-23 01:40:48,3.0.1_r1104
242,d17c5e39-8911-4d8c-ac98-39a41d9588e2,A Google user,"Works well. Great idea for an app and functional. Helped me out in a jam. I love the idea behind this app, it is so innovative and brilliant way to make calls.",5,2,2019-01-29 19:16:29,,,
243,6be51f30-8c4d-42f2-92f1-fd7ac6ec9925,A Google user,"This is exactly what I needed for my son. I’d like it if there was a photo option to ‘show’ the completion of some chores. It is a bit pricey, which is obviously something to take into consideration.",5,1,2019-01-29 19:11:09,,,
244,4a737874-26f4-4767-9403-68a10ea560f0,A Google user,Cannot say enough good things about this and how it helps teach kids responsible use of screen time. Easy to learn and teach and so very powerful!!!,5,1,2019-01-29 19:06:45,,,
245,fa04bf76-a906-4859-b51a-ec01e456210c,A Google user,"I’ve set up the App to allow an hour per day, with the opportunity for him to complete chores to earn an additional hour per day. Love that he can motivate to do chores to earn more time in his ‘Entertainment Time Bank’. Also teaches him about saving, as unused minutes “roll-over” in his time bank for future use.",5,1,2019-01-29 17:46:59,,,
246,7fb10e16-7f1d-40b7-881e-fdbf6feceff9,A Google user,very underwhelming the filters are too restrictive couldnt view fairly benign videos on youtube and the website was very slow and no option to cancel on website you have to email sulport very shady and deceptive would not reccomend.,1,1,2019-01-29 01:18:37,"@Dj H, we are sorry for the poor experience you have had. Please email support@mobicip.com and we should be able to address most if not all of your concerns",2019-04-23 01:41:40,
247,61cb990f-7c61-44eb-8342-f71b94d0bac4,A Google user,Cannot say enough good things about this and how it helps teach kids responsible use of screen time. Easy to learn and teach and so very powerful!!!,5,1,2019-01-27 06:44:47,,,
248,631d2814-0a3d-49a7-a567-2347a774eb28,A Google user,Love being able to monitor my kids' tech usage as well as have visibility into what they are doing.,5,1,2019-01-27 06:37:16,,,
249,ad0ba78b-792c-42eb-929b-bdfa011944e9,A Google user,Kids are addicted to their electronics this way you can monitor the time they’re on. Also what they’re looking at. Well worth the cost for peace of mind.,5,2,2019-01-27 06:15:15,,,
250,ac05a135-8645-44bc-bb51-554df90b76b9,A Google user,"I’ve set up the App to allow an hour per day, with the opportunity for him to complete chores to earn an additional hour per day. Love that he can motivate to do chores to earn more time in his ‘Entertainment Time Bank’. Also teaches him about saving, as unused minutes “roll-over” in his time bank for future use.",5,1,2019-01-27 06:09:59,,,
251,4d09d493-7599-4f6d-ac0d-de1b9dc2b0e9,A Google user,"Very easy to use. I have 3 kids who all have androids and I have an iPhone. I can manage their time on their tablets and their Android phones straight from the app on my phone. I can also see what their time was spent on. At first, my kids didn’t like the idea. Very nice set up I have been using it for about 4 months now.",5,4,2019-01-26 19:32:41,,,
252,76f0f345-adb8-4ae1-b8a7-2456bca7870c,A Google user,"Seems to do the job, however like others have said my kids keep coming to me asking for apps to be unblocked despite them being explicitly allowed. If this gets sorted I'll change my review to 5 stars. Come on MOBICIP!",3,1,2019-01-26 15:59:31,"@Jonathan Williams, thanks much for the encouraging review. It is very rare and we appreciate it. Please check out the latest update (to be rolled out soon) and let us know if the experience is better. Hopefully it is, as we have worked hard over the last 4 months to make it stable and reliable.",2019-04-23 01:46:19,3.0.1_r1104
253,8067d9e0-67b7-4ac7-8c26-8d59bf01119d,A Google user,"The concept is fine but the app sucks, I keep having to use the browser to see activity and location is hit and miss at best, disappointing",1,2,2019-01-25 16:36:41,"@Paul Southwood, a fresh update is in the works that should solve most of the glitches. Please check it out as we expect it to be rolled out soon",2019-04-23 01:42:20,3.0.1_r1104
254,22de2da2-f1ae-4922-aebf-fe4d851ebc9e,A Google user,Definitely effective so far with my kids. They like that they can do chores to earn more time. I like that they are learning responsible use of technology and helping around the house. The only issue is the price.... little high for monthly subscription compared to other similar apps.,5,13,2019-01-25 11:39:29,,,3.0.1_r1104
255,410905e4-cea5-4d45-9028-3820c80d6aad,A Google user,"Since updating this app, it has unexpectedly blocked social media apps many times AFTER being unlocked and selecting ""Always allow"". Losing patience with this app. The only thing keeping me from switching is this is the only parental control app with the features I want and a free option. UPDATE 1/22/19, still having issues with VPN blocking connection to a lot of apps. Google Search, Snapchat, sometimes Facebook all behave as if I have no internet. Only fix is to ""Disconnect"" VPN to reset it.",2,6,2019-01-23 00:31:59,"@Mitch Yurkovich, the VPN filter has been very stable and reliable over months now. If you still experience any issues, please let us know and we can investigate.",2019-04-23 01:43:21,3.0.1_r1104
256,eabbcdf5-a2bf-44d4-945a-3e09098282f6,A Google user,Best I have seen. Nice and slick. Couple minor gaps but sure they will be addressed soon. Like the choice of entertainment app...,5,1,2019-01-22 18:30:41,,,
257,5fa40656-35f2-4bd2-85b6-0989956c3222,A Google user,I’m a kid I don’t care I have this app installed but why does my internet go down and go do I fix it youtube doesn’t work and it’s not even blocked,5,1,2019-01-21 17:48:32,,,
258,32e3d4b6-4089-44f5-a879-4618989e15dc,A Google user,"Great app, it’s the only one I could find that lets me block/limit individual apps and websites. The only thing I wish it allowed me to do is to block individual apps and websites based on a schedule. I have this app for my Son’s phone and I like it.",5,4,2019-01-21 17:02:57,,,
259,be5be7ab-c088-439c-953c-6729c75aa37d,A Google user,"When I receive a message using a phone notification, and tap to open it, the app shows a blank screen under ""Activity"" so I can't approve or reject the request. This is pretty useless as a management tool!",2,2,2019-01-21 03:30:11,"@Kelly Atkinson, yes this is an issue that we have fixed in the latest update that should be rolled out shortly. Sorry for the frustration and inconvenience caused.",2019-04-23 01:44:10,3.0.1_r1104
260,cae08147-03f6-4a2e-8d89-25da0e83b79d,A Google user,"This was a great tool for my family when our boys were young. I felt the boys were safer (and they WERE safer) using Mobicip. My boys still felt they had freedom and independence, but we could effectively keep them in safer part of internet",5,1,2019-01-18 19:20:40,,,
261,e920cdbe-cfff-4c56-8621-427cdbaaeffb,A Google user,Managing my kid's whereabouts at any time at home is so easy now. I have set a weekly schedule that ensures the kids study without distractions and go to bed on time. The family time feature is great for device-free dinners. Digital detox!,5,5,2019-01-18 18:09:13,,,
262,bd2842f1-be9d-4fae-9a4d-fdce5c56e638,A Google user,"At first, I thought that I can just manage one of my child's devices with this app. It the best parental control app; all our family devices are covered. It ensure my child's internet safety this is a must buy. I have no complaints at all. I can block apps, block or schedule screen time, locate my kids, filter the internet. All the best.",5,2,2019-01-18 17:49:29,,,
263,0d8f799f-c7fd-4e9a-8ae9-cc53e44748ab,A Google user,Extraordinary tool. It gives me all my child activity on her PC. Highly recommend,5,1,2019-01-17 18:37:19,,,
264,9bea3733-6d6a-404b-a045-d44c5f832b3c,A Google user,"Very impressive, help me control my kid's tablet usage without touching their devices.",5,1,2019-01-17 17:42:44,,,
265,f22e26c0-f66a-4104-888c-ae456b4fc45d,A Google user,Works great for us. Allows me to limit the time the kids are playing on their phone/tablets. Also allows me to grant them more time from my phone.,5,1,2019-01-17 17:33:48,,,
266,c56188cf-8db9-4f3d-a15e-e762b5d34dc8,A Google user,"Overall program works well, however App is terrible for set up but the website and mobile site are great...use them not app to set up accounts/permissions.",4,1,2019-01-16 02:03:35,"@Janet Sutton, most of the issues have been fixed in the latest update. Please check it out and let us know what you think.",2019-04-23 01:47:10,3.0.1_r1104
267,fa986072-a11f-4e70-95a9-a278e870eaa9,A Google user,"An easy way to set limits on time and availability of websites. Gives us peace of mind, thanks.😊",5,1,2019-01-15 06:17:51,,,3.0.1_r1104
268,96e59c01-5f5c-4577-b723-cf50134ee610,A Google user,Really works unlike most of the other similar tools from the competition. Well done!,5,1,2019-01-14 13:09:24,,,3.0.1_r1104
269,19521ae7-d607-4a2c-9302-0205c8b1c085,A Google user,Great app. Sleek intuitive GUI. can handle same kid over multiple devices. Easily allocate time for gaming. Can define which websites your child is visiting. The best app I've seen after testing the leading websites.,5,2,2019-01-14 12:05:08,,,3.0.1_r1104
270,391c6321-b7e6-4e91-b3cc-fb8b437f6915,A Google user,Top notch Great app that gives good peace of mind. Being able to update settings of your kids' device remotely using your own phone is ace.,5,1,2019-01-14 11:59:40,,,3.0.1_r1104
271,38a71dba-a226-4e98-9cc7-bc831dd7252c,A Google user,Really easy user interface and the most effective app I have found. I am gonna recommend this app to everyone I know.,5,1,2019-01-14 11:32:27,,,3.0.1_r1104
272,2de19080-cba3-4336-9881-8b402ab4a15b,A Google user,this is a very difficult app to use and did not block my children from everything it was supposed to.,1,1,2019-01-13 21:18:46,Could you please give us more information to troubleshoot? You can reach us via email at support@mobicip.com,2019-04-23 01:47:41,3.0.1_r1051M
273,fd9b3aa0-ddfb-41a9-8140-5471d7c2f608,A Google user,App crashes when trying to view web request and no activity is reported for child devices.,2,2,2019-01-13 15:46:08,"@Joe Graham, this issue has been fixed in the latest update. Please try it and let us know",2019-04-23 01:48:08,3.0.1_r1104
274,c900bd3d-8e7c-49ac-a84f-a80f20a2a14e,A Google user,"Love this app. It allows me to put a bunch of games in a locked spot that the little ones can have full access, with no deletes or downloads :)",5,1,2019-01-12 17:50:13,,,
275,e353ce30-9130-4fae-9ffc-769f8ebdafc1,A Google user,Blessing My son had brought up something that was very inappropriate for him as a 5-year-old. This allowed me to let him still play his device and know he would only go places I approved.,5,1,2019-01-12 17:30:09,,,
276,1fbd171d-9a16-401a-b13b-eb3627d97507,A Google user,"So far for our family and child, this is better than Amazon's Freetime or other parental control solutions out there. It allows to you set up a tablet so the child can only access specific apps and content.... even can take over the home button if you want. After a few more times using it I will probably upgrade to the premium version to support the work they are doing and I think I will use the feature to have the tablet start straight into Mobicip.",5,4,2019-01-12 16:34:34,,,
277,eb21e8e8-8b2e-42bd-b388-35a574e3c912,A Google user,No other app is perfect but this is very close. This is exactly what we’ve been looking for. Well worth it.,5,1,2019-01-10 18:23:03,"@Frans, thank you so much. We are glad to hear that Mobicip is working well to protect your family.",2019-01-11 00:58:02,
278,1c0d1c2b-7fd0-4874-9689-0bdc6f35922a,A Google user,Thank you so much for this app I will be sharing with other parents who really will enjoy having this for their kids. Good parental control app,5,0,2019-01-10 17:43:08,"@Tanvi, thank you so much. Any referrals would be great!",2019-01-11 00:59:35,
279,fd830db8-eb9e-445d-b177-3dd3847bbda9,A Google user,This app is great Does everything it says it does thank u.Great app! I find this to be very accurate and great for keeping tabs on the kids.,5,0,2019-01-07 17:44:34,"@Kulwinder, thank you so much for the review and feedback. We are glad to hear that Mobicip has been working well to protect your family.",2019-01-11 01:02:16,
280,87962c81-150f-492e-8ff4-e4e6bf2927ed,A Google user,Awesome It gives me a piece of mind knowing that I can monitor my daughter's texts and who calls. I also love that it lets me know where she is.,5,2,2019-01-07 17:37:27,"@Upansa, are you sure? Mobicip does not offer text or call monitoring at this time. Perhaps your intent was to review another app...",2019-01-11 01:02:54,
281,e0a55a2f-3a35-4222-9de3-940e77cbece4,A Google user,I love this app cause it keeps my kids safe as I always know where they are. Trusted and accurate Gonna love this app. Thanks to mobicip app...,5,2,2019-01-07 17:33:31,"@Surbhi, thanks for the kind feedback",2019-01-11 01:03:10,
282,a7fedcb2-8c1f-401b-811a-bed462c3077e,A Google user,Nice app Really helpful and easy to use the app. After you install this app you no longer need to worry about your family safety. .Love App is great for the safety of your loved ones.,5,0,2019-01-07 17:27:40,Great! Thanks,2019-01-11 01:04:21,
283,8545273d-7503-473e-a2ae-ef1b685b9ffd,A Google user,This app is great. My hubby is an over the road trucker it helps us to keep track one another and our son to make sure he is where he is supposed to be..good parental control app,5,1,2019-01-07 17:05:09,"@Gopal, thank you for the feedback. Much appreciated",2019-01-11 01:05:27,
284,3d71ebee-ebb8-454d-acdc-6d90e8e80579,A Google user,Mobicip has been a great tool for keeping our teen granddaughter safe and honest about her online activities. very easy to use and gives me the ability to choose what she can and cannot see. I recommend Mobicip to anyone who wants to be in charge of their children's screen time.,5,0,2019-01-06 02:48:31,"@Brenda Walla, thank you so much for the review and feedback. We are glad to hear that Mobicip has been working well to protect your family.",2019-01-07 01:25:59,
285,53669878-2d8c-476f-9ec1-268c9ffdccb5,A Google user,This app keeps showing my location as my child's location and I have to uninstall and reinstall the app just to get the activity page to show up. I have to do this every single day otherwise it just gives me a blank page. At this point I really don't feel it is a very dependable app and I wasted my money on this download.,1,1,2019-01-04 21:30:14,the issue you have reported has been fixed in the latest update. We are sorry for the inconvenience and frustration caused,2019-04-23 01:49:16,
286,b3eace95-9ea2-415c-8549-ec55cfb2b4b3,A Google user,bad,1,0,2018-12-28 20:45:25,"@Haider Mir, we are sorry that you feel this way. Let us know how we can improve the app and we are happy to listen to your feedback.",2019-04-23 01:49:52,3.0.1_r1051M
287,a06af73b-03b5-41ac-a6ec-2f9881b22109,A Google user,"I'm starting to get pretty frustrated! The app is horrible, I have paid for the premium membership, the app is showing no activity and is using my location as my son's location. when I log into the browser, I can see his activity but cannot see his location. seems glitchy and loaded with issues, please fix or contact me asap, my son is 10 and this phone was a Christmas present",1,10,2018-12-26 13:40:39,"@John Yeisley, the issue you have reported has been fixed in the latest update. We are sorry for the inconvenience and frustration caused",2019-04-23 01:48:57,3.0.1_r1104
288,b4222396-209e-4301-8bfe-a5b164fe12be,A Google user,App is horrible cant actually do anything with it without phone crashing,1,1,2018-12-23 17:47:32,"@Angela Lee, the issue you have reported has been fixed in the latest update. We are sorry for the inconvenience and frustration caused",2019-04-23 01:50:11,
289,77b243b8-061b-4b86-a28b-5b36c65d187d,A Google user,this app crashes every time. worthless and I want my money back.,1,1,2018-12-23 01:43:44,"@Michelle Finzel, the issue you have reported has been fixed in the latest update. We are sorry for the inconvenience and frustration caused",2019-04-23 01:50:23,3.0.1_r1051M
290,15030fe4-5550-4590-9f3f-f2da6d9f3862,A Google user,"I had tons of issues with this, the internet connection is very inconsistent sometimes it works and sometimes it just doesn't. When going from WiFi to Mobile Data or vice versa it took forever to reconnect sometimes it was over an hour. Emails and messages weren't syncing properly, among many many other issues. used it on multiple phones and had the same issue. Good luck contacting support, don't expect any real follow-up. A lot more trouble than it's worth, going to look into other options.",1,35,2018-12-15 02:33:40,"@Isaac Hilel, the issues you have reported has been fixed in the latest update. We are sorry for the inconvenience and frustration caused",2019-04-23 01:50:35,3.0.1_r1051M
291,d2455f87-01dd-45f8-90fe-580930874974,A Google user,Absolute garbage. Effective filtering but the Mobicip browser fails to load a majority of web pages displaying a blank screen instead and frequently freezes up or crashes. Totally worthless. Have had a much better experience with MMGuardian.,1,3,2018-12-08 14:27:25,"Hi Mike,

Our update should be available later today. And it should allow you to use any browser of your choice while filtering content in the background. So that should fix any issue you are facing.",2018-09-13 04:21:19,2.3.1_r747
292,77b7a08a-5d9e-4197-8479-8924e0cd8a3b,A Google user,"Excellent... when it works. And there are many, many, times it doesn't work. There doesn't seem to be any consistency between the Child settings on the Mobicip app or their website. It's hit or miss as to whether approving a website will actually allow that website to be viewed. Settings on the app don't appear to be saving. It is constantly crashing when attempting to set screen time. Screen time for one profile is set to 'none' despite configuring the right times on the app AND the website. It's becoming really frustrating for my eldest and as a result, REALLY frustrating for me. It has, in the past, performed really well and was a pleasure to use, what's happened?",2,5,2018-12-07 18:52:48,"@Andrew, the issues you have reported has been fixed in the latest update. We are sorry for the inconvenience and frustration caused",2019-04-23 01:51:23,3.0.1_r1051M
293,50156902-b359-4fbb-ab1e-9dc226a6fb27,A Google user,"Installation has taken 10 minutes so far on both tablets and the progress bars are barely moving. Not a good sign: problems before we've even started? I like the potential and the customization choices, but I may not get to see how it performs if it won't install on my kids' devices!",3,2,2018-11-27 02:43:33,"@ P Harris, the issues you have reported has been fixed in the latest update. We are sorry for the inconvenience and frustration caused",2019-04-23 01:51:35,3.0.1_r1051M
294,01f37edc-1954-483d-aa5d-a5a1629a7972,A Google user,You can not remove it even when it's deactivate it. DO NOT INSTALL!!!! I have tried several times to dactivate and nothing. Do not install,1,0,2018-11-27 01:17:38,That's absolutely incorrect.,2017-09-25 04:12:17,2.3.1_r747
295,44c75fd7-be2d-4fa7-9d05-15939d0fb41d,A Google user,"I purchased mobicip to secure a chrome book for my 13 yr old daughter. I have had difficulties with set up. The mobile parental control app does not allow me to make changes to her privileges and she continues to be unable to use her chrome book at night after school. This app was supposed to make her online life better, I feel it had just frustrated her and made her not want to use her chromebook at all..",2,2,2018-11-24 04:15:10,,,3.0.1_r1051M
296,2fcd5ad1-9129-4613-8515-699ff79db446,A Google user,It blocks the app after I type in the password ok now the app won't work long enough to delete it plus I bet I could download the PBS kids app and it still block it every time. This app sucks,1,1,2018-11-23 14:18:45,,,3.0.1_r1051M
297,e50aed5d-46da-4f60-8f11-4e36e0fea6d5,A Google user,This is a terrible app!!! There are MUCH better apps out there! Don't waste your time with this one.,1,1,2018-11-19 21:34:38,,,3.0.1_r1040
298,d3b254e4-6820-4a6e-b8c2-858839c1376d,A Google user,I hate it and I want to uninstall IT it can't be deleted,1,1,2018-11-18 11:52:43,,,3.0.1_r1051M
299,2f06a19a-2617-49db-9f1c-365fdec49a33,A Google user,I have been waiting since I signed up in July for this app to actually work for all my devices. It currently either has a bug or doesn't work at all on all 7. I would look fpr another product if I were you.,1,0,2018-11-16 11:53:36,,,3.0.1_r1051M
300,1bcdd909-08ed-469a-9ae1-e9d581035fc0,A Google user,The update seems to have prevent me from managing the program from my phone. It wont even let me deactivate/uninstall it.,1,1,2018-11-15 15:34:52,,,3.0.1_r1051M
301,6388a41b-2380-4db7-9433-aee150692a11,A Google user,This is based in the previous version not the updated one that hopefully the issues have been resolved since it had been the best app out there that i could find. I had used Net Nanny for years but had a lot of issues with reporting and bypass abilities on phones. I tried every app I could find that had at least a 3 star rating over a 6 mos period and found Mobicip to be the. best all around for mobile and laptops.,4,2,2018-11-14 21:15:33,,,2.2.1_r647
302,13c4bbdd-0a15-4c55-ab86-d81ab634055d,A Google user,"We are  thankful to have found Mobicip to keep our kids safe while on the internet. We have Chromebooks for school and also iPhones. I like how easy it is to access information as the administrator through the app so I don’t always have to have my computer out. Good customer service too. Thank you Mobicip! I’d give it a five, but if there ever is a problem email is the only contact - no phone. I prefer to get things handled right away instead of waiting.",4,8,2018-11-12 23:25:03,,,3.0.1_r1051M
303,f4a0d295-e2f4-4b2d-8fd3-ef4d9454f4c3,A Google user,Didn't work.,1,1,2018-11-12 19:08:36,,,3.0.1_r1051M
304,7f99c0cd-3573-48f9-8f2d-8d59952821bd,A Google user,"This use to be a great app. I had no issues with it on my son's phone. Now my younger son has a phone and I downloaded mobicip to his device. Problems left and right!!!! It won't let me open the program at all, even with the passwords. It doesn't have a browser and is not blocking at all. And I have a paid subscription. What's worse is that I can't uninstall it. What is going on????!!!!",1,1,2018-11-10 23:50:31,,,
305,2c231af4-108d-40c0-9279-558a28ceca09,A Google user,"I don't like this app because this app block my every apps like what's app, youtube, Chrome, browser and please tell me how can i disactivate please please....",1,1,2018-11-10 00:38:52,,,3.0.1_r1051M
306,150175b6-4b76-4ceb-afdd-8799468766f2,A Google user,App used to be great now it sucks and doesn't work and won't let me delete it,1,1,2018-11-09 02:07:42,,,3.0.1_r1051M
307,f8db00cd-9f28-4623-87e2-bc5e6292ff1d,A Google user,Great parental controls... Screentime feature is a must-have for modern families.,5,0,2018-11-07 16:56:15,,,
308,3fdc4448-be8a-48ed-91e8-daea3d26c857,A Google user,I will change my review when opening issues are fixed,3,1,2018-11-06 23:04:49,,,3.0.1_r1051M
309,fb228923-7dc3-4da4-8745-4742cc6b35cc,A Google user,100% BROKEN. Mobicip app no longer shows settings/menu/options. Cannot disable. Cannot uninstall. Cannot bypass the app disabler EVEN WITH MOBICIP PASSWORD.,1,1,2018-11-06 16:12:40,,,3.0.1_r1051M
310,f8d0b42c-0217-42d0-bb66-abea904c18f1,A Google user,"I've been using it on three Chromebooks since earlier this year.  Had been working great, but when one Chromebook had an update in September, the app stopped working, basically blocking all https sites.  Mobicip said they were working on an update, but I had to go a month without it on one Chromebook, which I wasn't happy about, especially with no warning. Once the update came out, Mobicip emailed me, and the new app has worked great so far.  They've been very prompt in replying to my emails. I haven't been using Mobicip extremely long, but for the most part, so far so good, and the app doesn't slow my phone down like some other products did.",4,20,2018-11-06 03:23:12,"@James Kariman, thanks for your patience, and candid feedback. We are happy to hear that Mobicip is working well on your family's Chromebooks now.",2018-11-07 09:42:18,
311,49afb8b2-7845-457c-9b09-50695b2e001e,A Google user,The new update is so broken it isnt letting me be on any of my apps or games,1,1,2018-11-03 19:33:45,,,3.0.1_r1051M
312,e9dcf8ee-8a03-4939-8a46-27c9ed1f9485,A Google user,Downloaded. Freezed. Can't use.,1,0,2018-11-02 05:12:58,,,3.0.1_r1051M
313,c465b93d-5998-4998-9657-8d89b06387ae,A Google user,Straight up doesn't work. Period.,1,4,2018-11-01 22:39:03,"Braidon,

The update is live now.",2018-09-24 10:57:01,2.3.1_r747
314,a2b0e1d3-04ee-492b-8e09-f138c11ae498,A Google user,Can't remove even following instructions on the website. Hard to use and doesn't work like it should most of the time anyway.,1,1,2018-11-01 03:01:48,,,3.0.1_r1051M
315,f861c3ad-55be-4d5a-b611-8f3f14f57c52,A Google user,This app was great before the last update. Now it doesn't even have a browser? What a joke. Canceling my subscription and moving to a different one.,1,1,2018-10-31 05:29:17,,,3.0.1_r1051M
316,bccb0b56-d149-4ec0-b086-cc230118f5a7,A Google user,"I miss the safe browser, hope you bring that back in the future. App blocking works nicely, but blocks sending Snapchats, even though we have allowed the Snapchat app. We kept getting a send failure. For this reason we had to uninstall it from our daughter's phone.",3,1,2018-10-30 20:28:49,,,2.3.1_r747
317,6a54cafe-5bb0-43f3-a554-0b2d30abbb73,A Google user,It froze on me the very first time I installed it after making the account. No it would delete...,1,2,2018-10-28 02:31:21,,,3.0.1_r1051M
318,8adb4443-8355-491f-a44e-6ccc193bdc42,A Google user,awful,1,0,2018-10-27 17:18:13,,,3.0.1_r1051M
319,a966b4d9-0d45-4853-ba86-24ca0a7b9065,A Google user,excellent parental control app,5,0,2018-10-27 09:40:04,,,
320,4739dc9e-d648-4e3c-a76c-d8e94cc6f118,A Google user,Wonderful app,5,0,2018-10-27 07:18:17,,,3.0.1_r1051M
321,912f2fa1-2d31-4e5f-a593-6357482db816,A Google user,Such a bad app.,1,1,2018-10-25 05:44:26,,,3.0.1_r1051M
322,e74d3012-f7bc-494f-8d82-4c57fba937ca,A Google user,Horrible after September update. Gave then another chance after they release October update. It worked for a few days then all sorts of buggy issues. Wish they would test things properly before updating.,1,1,2018-10-24 12:39:33,,,
323,9f7d8e50-49c8-4fbf-8593-14c6be96ad8a,A Google user,Too many problems every time. It is not optimized for Galaxy tab S2 doesn't matter which version of Android you have.,1,1,2018-10-23 18:23:31,,,2.3.1_r747
324,5bebd7a6-81df-41b8-8dfc-e049120ae88f,A Google user,"After the new update, I cannot recommend this app any longer, as it has been completely destroyed. I have to keep entering in a password to allow apps to work on my kids phones constantly, time and time again! This is unacceptable and irritating to say the least!!",1,0,2018-10-21 20:46:45,"Demon_Hunter, glad to hear you like the app and the controls! Thanks for the review.",2017-02-13 15:53:15,3.0.1_r1040
325,b60407f2-b534-47b2-8a0c-aed8fc86566a,A Google user,new update ruined this app which used to be very good. so I will be looking elsewhere for a similar app :(,1,0,2018-10-21 20:39:59,Thank you :),2018-01-17 16:06:31,3.0.1_r1051M
326,2cc3518b-a103-4871-98ca-dd1e1c4ebaad,A Google user,"I HATE IT, ITS GONE OUT OF CONTROL AND OVER REACTING",1,1,2018-10-19 19:03:57,,,3.0.1_r1051M
327,4fe501d8-4909-4078-b715-a79ef46b36e6,A Google user,"I have a paid subscription. The new version is not allowing me to name my devices. Also I am having issues with my children being able to open apps that they download with out permission, even though I have it set so they can't. Also when I put in a pin and check the always allow box for an app on their device, they still need a pin the next time they open it. I was having more issues when i first downloaded it and it is getting better, but not everything is fixed yet. The old version worked better....",3,15,2018-10-17 20:05:15,,,3.0.1_r1051M
328,6463350b-0c12-44b9-b984-3d6c101e22d7,A Google user,"I've had numerous problems with the Mobicip app which stopped working for the past 2 to 3 months leaving my kids devices unprotected. With the latest versions, I am not able to login to the app using my credentials that work to login to the Mobicip website. I've contacted support numerous times and was informed that a new version was coming. I installed the newest version and the problem still persists.  This use to be a good app but it no longer works. I want my subscription money back. I'll try Net Nanny instead.",1,8,2018-10-17 17:42:45,,,3.0.1_r1051M
329,49c8ae1a-0786-4cbe-9da0-3d37976ffe9b,A Google user,Nice,4,0,2018-10-17 03:53:22,,,3.0.1_r1051M
330,0dd88712-d439-4bc8-abf2-e06b0e1cab37,A Google user,"First off, doesn't recognize that the app is installed on my child's phone, so it's useless on that point. On my parent app, it keeps randomly opening up - in fact, it did it while I was writing this review. Wish I could give it zero stars.  Response to comment from Mobicip -  you have put out a product that you know has bugs.  One of the biggest concerns I have is the browser issue, so I will not  install it on my childs phone until you've gotten your development together.",1,5,2018-10-16 12:10:33,"Cate,

Our goal is to provide a holistic parental control tool. We have fixed most of the bugs and the app is more robust and stable now. The VPN related glitches have also been fixed, so the app usage should be seamless. We are planning to bring back the ""safe browser"" within the current app interface. Could you please try it now?",2018-10-16 10:09:41,3.0.1_r1040
331,a2dfa292-2c10-4772-98f6-448cf1d78a12,A Google user,"The issues have been fixed, so the app now functions as it's supposed to, and effectively enabling you to use a browser of your choice. (For those missing the Mobicip browser, just download Firefox, it's identical.) However the filter is only active in browser apps, leaving non browser apps which render Web pages unfiltered. Closing this loophole seems to be the biggest potential advantage of using a VPN filtering system, so it's very confusing that it's not being utilised.",4,13,2018-10-16 10:54:16,"Mendel, we have fixed most of the bugs and the app is more robust and stable now. The VPN related glitches have also been fixed, so the app usage should be seamless. We are planning to bring back the ""safe browser"" within the current app interface. Could you please try it now?",2018-10-16 10:01:31,3.0.1_r1051M
332,89701e4d-159a-4bef-9ab7-2b8e8c7f694b,A Google user,"The new update is horrible. I can't get it to work on the phones anymore. It doesn't block anything. Fix it please, will not buy again.",1,2,2018-10-15 00:44:01,"Our goal is to provide a holistic parental control tool. We have fixed most of the bugs and the app is more robust and stable now. The VPN related glitches have also been fixed, so the app usage should be seamless. We are planning to bring back the ""safe browser"" within the current app interface. Could you please try it now?",2018-10-16 10:15:44,3.0.1_r1051M
333,d6eb5d53-021f-4817-8df6-f1d176d2201f,A Google user,This used to be a great app but the new update is terrible. It is no longer a browser and the application controls are inconsistent. I have to enter a passcode everytime I try to use the Playstore and it won't allow it to always override. Often it will get stuck in a loop. Very disappointed in this app update. Just downgraded the rating to a 1 star. The VPN is terrible and crashes often which leaves it with no filter. Worst update ever to an App. New update and the App control sites to be fixed but the internet filtering and VPN is still fraught with issues and is still worthless.,1,19,2018-10-14 17:11:07,"We have fixed most of the bugs and the app is more robust and stable now. The VPN related glitches have also been fixed, so the app usage should be seamless. We are planning to bring back the ""safe browser"" within the current app interface. Could you please try it now?",2018-10-16 10:13:08,3.0.1_r1051M
334,643a5c6f-aedd-4385-b08f-ab41d06ecc7c,A Google user,"This app used to work great. Since the new update it is useless. All users deserve a refund until the app can be actually fixed to work. It crashes constantly leaving the device vulnerable, forces you to tell it your location, refuses to unblock apps like the play store even after entering the code in correctly many times. Please remove this app from the store until it is functional. It is immoral and unjust to sell an app to people knowing that it does not work or do what it claims it does.",1,3,2018-10-13 13:45:06,"Our goal is to provide a holistic parental control tool. We have fixed most of the bugs and the app is more robust and stable now. The VPN related glitches have also been fixed, so the app usage should be seamless. We are planning to bring back the ""safe browser"" within the current app interface. Could you please try it now?",2018-10-16 10:13:19,3.0.1_r1040
