reviewId,userName,content,score,app
4259d9d9-19fc-4906-95d6-1dae6b441a5d,Ajaysinh Joddha,very good,5,Google Family Link
a982b2d4-e334-4a21-a316-b668feb2d98e,Nadeem Aslam,ok,5,Google Family Link
b2cc4e85-55f4-49b8-bcdc-226f1334ac06,Dhayanidi Moorthy,great app,5,Google Family Link
b3200924-71e0-4b33-8b37-cb3a2f5dec90,Ashton Lara,"App has good features for making sure kids don't get on what they shouldn't at their age. But the issue I have now is that my kids have to ask permission to download games, but they can bypass that if it is a game in an ad. This needs to be fixed, and it will go back to being a 5-star app for me.",2,Google Family Link
0c116c47-9c12-4313-a4eb-8c970254aba3,Ceban Maxim,I really,5,Google Family Link
c9803e61-a490-4e25-9c15-b29fd8ca07e6,Classy Canine,I have 4 kids with devices and love this app to help control what they are seeing. If I could improve it in anyway they thing thing I would like to see is a way to lock an app so that they can't delete it.,5,Google Family Link
455c6b88-c6e9-42be-91f4-264b0c8c1832,khairul hazry,good,5,Google Family Link
11a5722f-e864-40a3-80d3-e77f64407af9,Donelly Williams,delete it,5,Google Family Link
dab3b9a0-28f1-4f96-95af-1482d09a7d06,Nathan Bertrand,"got my kids started early explain what the benefits were to the family link, it gives me confidence that they're not going to do something that they wouldn't want to do and might just need a little bit of guidance from a parent on",5,Google Family Link
fd5b8088-8353-4e38-b759-13a83e61d25f,"MSg Roberto Santos, 410th MW",it's very helpful,5,Google Family Link
6d60b5b2-5dfa-493f-b08a-63ea46ca3c86,Arleny Concepcion,I gave this 5 Start because my mom Control my phone and since i've been on my phone 2 47 She gives me time to use my phone for a little bit like 1 hour or two or 24 hours,5,Google Family Link
fbbd2473-28c4-4245-b921-f8eb46d87919,jake Lopez,locked❤️❤️❤️,5,Google Family Link
3736fb1b-e078-4844-84f0-6d25aea59b7c,M. V.,It requires ad filtering/rating control. Or an option to globally block apps with ads. I have set max rating for 3 or 6 but it allows ads for any rating app/game. I don't want my children to watch horrible ads of violent zombie or stupid games.,1,Google Family Link
474a746b-c858-42e4-966f-9e902db43d82,Alicia Kelly,good,5,Google Family Link
1ad458ce-3120-4a54-8a14-31c9f6c61c8c,zahid abbasi,Great job,5,Google Family Link
8124af33-5eb4-48f7-8e2e-10be29bc62ac,Mohd Nor Helmi Bin Samsudin,good apps,5,Google Family Link
774a8ee4-707e-4f07-b799-5b8d324898ad,Duncan Bell,Laggy,1,Google Family Link
0d06091c-7c1a-40e2-96aa-47d60e245ffb,Amr Abouzeid,كول,5,Google Family Link
c4618240-fbbc-411c-a59f-f9a59764f9b4,Mark Anthony Seguido,Successful,5,Google Family Link
fae87764-5dd7-4a17-9807-9ed61167624c,low howard,This makes my kid phone got hacked,1,Google Family Link
3773662f-8755-4f52-b712-ff360f80dc37,Nurul Safiyah,"Really hate this app, so annoying and i not have a free time to play phone, I HATE IT SO MUCH",1,Google Family Link
3f294a16-4ffa-4d97-9beb-e795ccaac110,Jovan Stamenkovic,Da Bog da vaša deca idu na točkiće sa joystick,1,Google Family Link
4f6586c7-a3cc-4de0-a316-a732f77ec220,Mahanand P,nice,4,Google Family Link
46e9a1bd-5787-49be-9a2a-85185fa72475,MrCarlosF,good control details and easy interface,5,Google Family Link
7a49b3a3-5e61-4125-b066-6a1d56b2d1b6,mallesh thumpeti,good,5,Google Family Link
ec392ad1-3b0a-4d2d-93d0-52250109399a,Najo Xaha,Link,5,Google Family Link
ea4dedd2-e9e4-450b-8d92-426ad1b325c4,Bambam Bhardwaj,ये,5,Google Family Link
f2c41e8d-e755-4977-8b3e-761f561a8249,Danny Young,works well,5,Google Family Link
2c839af0-68e6-4293-b4d5-b2720561cb8f,muhammad ahmad,wonderfull app,5,Google Family Link
bc581c04-a012-4383-9f73-a53b00ce23d9,Ronald Caponpon,Nice apps,5,Google Family Link
ef2f6e76-0643-491b-b8f2-084bba1043b3,Terryl Terrell,"This app is ridiculous. I can't put apps in the library. I want to put an app on my granddaughters tablet, and it keeps giving me an error message saying my family payment isn't valid. I have uninstalled and reinstalled, cleared my cache, deleted, and reentered my payment information. I can buy things for myself on Google Play using my payment method. It has been two days of trying and to no avail. Top that off with the fact that Google doesn't offer live help and it is frustrating.",1,Google Family Link
81d423bf-d4fe-4ebf-80ae-bd38f483396c,Matt Davis,fabulous,5,Google Family Link
5ef77e4d-25ae-42b7-8cd1-59e52f2187fb,Chelsea Eastman,Love the information it gives you. especially in today's society. Being able to control what influences and monitor what your child has access to helps put ease on your mind. Because our children will have access to technology and internet in thier adult life. This app works as a great tool to teach children how to use the internet in a safe way.,4,Google Family Link
c9c6a160-bfc0-4288-a6ec-6f568fadcbe6,Leisa Savage,Easy to use. Great for setting time limits for multiple devises and users.,5,Google Family Link
c94e9127-523e-4959-8fe0-671f27de76bd,Eduardo Rodriguez,Happy app,5,Google Family Link
5866465c-6e94-41a8-a194-32929ec7e5fc,Chris Bischof,wish you could see some of the texts sent but really a good app for helping teach younger kids,4,Google Family Link
243c4ec1-15f7-4055-ab52-3254587bbec3,amonoo philip,good,1,Google Family Link
bbdb87f8-b086-4fd2-a4c7-ad1d699de2f6,joseph grs,Won't allow you to send pictures or videos. What a trash app,1,Google Family Link
406cac71-6e4f-41c3-a37a-fa2f08969c95,Colt William Logsdon,"Why does my parental figures use this? Why google have you trapped me, in a infinitely torturest pain for until in at the age of 18. My god save the rest of the children trapped in this terrible reality. God speed fellow juveniles.",1,Google Family Link
458624b4-951e-47ef-96a7-d03e30d4651d,Goodman Shingwenyana,impressive,5,Google Family Link
da808cc6-b1cb-48be-95d0-f614da6b6700,William Rivers,"i wish i could get more than 4 accounts connected, and it sometimes doesn't unlock correctly, which is a pain, but it's a great app otherwise",4,Google Family Link
a4294c5b-4d25-47a2-906c-8060cc2bedb8,Seid Ebrahim,thank you,5,Google Family Link
d23f605f-b616-47c4-a8db-58549fda054a,ÁTILA Coelho,Excelente. Perfeito. Tenho total controle dos acessos do meu filho.,5,Google Family Link
0da0dbc2-ffc4-497d-944b-392e3b4e7bc7,Melva Castro,"Amazing app, I do have a question, does it work with android, and iPhone linked together? For example of the parent has an android and child an iPhone will it work?",5,Google Family Link
7eb73f91-7a33-4c01-9e72-ab2b70667879,Sami Brys,Bullying ur brother has never been this easy 10/10,5,Google Family Link
f46a0da5-59cf-4558-bc1c-7e4333794f40,md sabuj islam,ওকে,5,Google Family Link
ec8cc813-ad2c-4d78-9599-50096085533f,Hossein Ahmady (Oruzgan khass),very good 👍,4,Google Family Link
8e29de3c-2bff-429a-8926-f88970cbc7e9,Griselda Delgado,great help !,5,Google Family Link
9c45098a-ae37-4447-9c77-d2948b1bf41e,raj thilak,very useful,5,Google Family Link
4fa2ac09-3d57-4305-96db-53f424e862e6,Chi Mobile 01,"for emergency call, i need to set whatsapp to always available on my child device, even when on downtime, but i cant do that :(",2,Google Family Link
46f7c170-2c1c-422e-9ad8-7ea34a57536c,kidus belay,👍,5,Google Family Link
a77a67f6-2687-4e29-9cda-455ec661c945,Will B,I don't have the option to only allow approved content on YT Kids within Kids Space it only shows age ranges. It also shows pages and pages of suggested apps to download with no way to turn them off. I just want to set up the tablet with a few apps that I've vetted and have limits.,1,Google Family Link
47a2d516-493e-4c58-80dd-ad7a122596fe,bhagavat ambekar,well but Mach better than all details too see,4,Google Family Link
74abf1b3-fc24-4ece-ac13-2daf39568a30,Envixity,Keeps me to safe,1,Google Family Link
db4b0dea-a5cd-48dd-8f06-7812841e6c49,Adam Fręśko,Does not measure time corre9for example for Google meet,1,Google Family Link
d7699322-7021-4473-9d2c-84e3461f934d,Sanju Bagul,nice app,5,Google Family Link
9c47cf06-01c6-472c-822a-03ee4643e8f2,Choco_berry,"Hola, soy un persona la cual tiene instalada la app supervisada por sus padres,pero tengo una queja, hoy me pasó que estuve esperando a que se desbloqueará y se supone que tengo 1 h y 30 min diarios, pero cuando se desbloqueo solo me dejó utilizar mi tiempo 15 min y se volvió a bloquear,y se supone que según habia utilizado ya mi tiempo completo, cuando solo lo había usado 15 min, y se supone que la app no debería contabilizar el tiempo cuando estuviera bloqueado el dispositivo,eso me decepcionó",1,Google Family Link
b64c94e1-25a7-4dc3-8cb1-c8968eebd08e,Matvei Brodski,can't set more than one no-access period. can't set separate limits for devices.,1,Google Family Link
cdb79f50-fbb8-400d-98ff-fb5b78b91016,Rashmi Chillal,Location is incorrect and I cannot remove parental controls there's not even an option to remove parental controls,1,Google Family Link
06ed9f90-06e7-4406-9f1a-3006a67fb755,Ivan Evtyukhin,"it's good, but still wen you are using the phone the time for games is still running please fix",4,Google Family Link
bf8b08ca-ddc2-4b5f-b0c9-5f3afd05cfbf,pravin kumar,good,5,Google Family Link
25b9b03d-00bf-47be-a5e7-24de48d81f3b,Kamil Bandit,Great way to Control screen time on my kids devices.,5,Google Family Link
4bf29dd2-de05-400e-a044-41e824efba03,Hasnain Ali,v good,5,Google Family Link
dbf4d7e2-4f28-4341-9b78-a42ab6467efa,BR BR,nice,5,Google Family Link
60ea92cd-339a-4c13-b728-26dfba3657db,ABDUL MANNAN,"some more control should be there for parents, like call list etc..",3,Google Family Link
9aaabefc-9eaa-4266-abfd-7f75ad467ab6,Nephat Oliech,Easy to operate,5,Google Family Link
78fdc2d3-b760-4002-8a04-4386194e429c,Damion Campbell,Adding shutdown and DND in the control panel would be useful.,3,Google Family Link
daa988c7-8265-4208-ae16-c4ee5bdf3c42,Briana Wright,I love this feature,5,Google Family Link
c2cedf70-bb10-454c-ada1-f4a75ddea3f0,D'Artagnan,"When my mom found out about this app, It has ruined my social life ever since. With the app restrictions, downtime and screen time controls, my social life will be ruined until I'm either a teen or an adult. I can't download social media apps to talk with my friends online. I can't download games and play with my friends or make new friends. I can't talk to my friends at certain times because of downtime. Just remember before downloading this. It will ruin your kids social life. WORST APP EVER!",1,Google Family Link
e59909d3-3a20-43d4-aa27-ee996410f401,Joanne Holt,It's extremely irritating lately. The app does not refresh and notify me of my child's location. It continues to have the refresh loading circle nonstop without ever updating the current location. I'm honestly looking into using a different app and completely getting rid of this one. I've never been more frustrated with an app like I have been with this one. The entire purpose of me using this app was so I could find my child in an emergency.,1,Google Family Link
77d11c4b-8faa-4584-82c5-f462e7f6e085,abhishek kumawat,good,5,Google Family Link
a7b1c272-0f0b-4f07-9a61-61a201fedbda,Vi Voio,No joke accidently put think on my account and not my child's and cannot for the life of me remove it and I keep requesting to access Google Chrome but I can't and ive been freaking out for hours and trying to remove it but nothings working Oh yeah also don't recommend getting it to confusing to remove so once you child becomes old enough they can't even access half the things they need for school,1,Google Family Link
d4b35b99-1836-49ac-abfa-f286c76154dc,Murali Kondapalli,I am able to setup all controls in my phone through this app but some how my daughter able to change the controls from her phone even after having all restrictions. I doubt if the app is working with out any flaws,2,Google Family Link
7e467985-0af1-48fd-b635-c124eb769f84,rifa derka,"We saw they use youtube, but what they use in you tube? this possible to getting links for best supervised.",5,Google Family Link
2f346b6a-5ee4-461e-ac43-3f90c1bf11f4,Christopher Forrest,"love this app, the best way control your child social media limits...",5,Google Family Link
51d68770-56f6-48e1-bb8f-dc5db50a3351,Agnes Romano,"When my daughter is not using her phone and the screen is locked, the app still counts her time down! The location does NOT update my daughter locations! After my feedback, I got a message from Google! I was surprised that someone heard and try to fix these problems. That's why I give 3 stars and keep the app, and I'm waiting for updates! This is such an app that EVERY PARENTS SHOULD HAVE!",3,Google Family Link
ca33afe9-ade3-46ba-bb72-d056c9b5cfeb,Madel Basa,Awesome ❤️,5,Google Family Link
dbcf1323-ec39-4a5d-bdeb-d3b62c11735b,Umesh Yadav,Permission message is not available,1,Google Family Link
f5d33674-a6fa-4dae-80a6-cf75a41fe3aa,Shola Kolawole,I don't like how difficult it is to get things done on the phone that you have a lock/control on. like downloading Apps.,3,Google Family Link
f678a640-5b8c-40f7-9500-101cbebe193c,Mandy Watson,no way to make this go away to allow tablet to be sold!,1,Google Family Link
0bccc669-6cad-438a-b94e-f7db53cb133d,Noor Adlizan Mohamad Zin,stupid😤😤😤,1,Google Family Link
aad80d0f-fc18-4064-996d-eeab105c8562,Mara Alexander,I love this app. It gives me the appropriate amount of control of my young child's phone while still allowing independence. It's excellent! 10/10,5,Google Family Link
7b4d0aca-3bd1-435c-96d6-b9f5052b001e,Idrees Ali,very useful,5,Google Family Link
e684ed83-b72f-4077-bbe6-34373f33d8f5,Young Julian Vargas,Pesimo bloqueo de descarga de apps Q,1,Google Family Link
4df663ae-1167-4f73-9139-ded4b9a48870,Rosa m Ramirez,Like my family healthy,3,Google Family Link
f7fc4cce-eb42-42f7-ae98-2b819ca6ce73,Coolday EZE,Nice👍,5,Google Family Link
f5fd6e2c-7e88-4952-ac35-99c5f22b0d69,Hamza Khurshid,I hate it,1,Google Family Link
f9e71267-d51d-45c1-bfc2-2608e71af079,Arshy Tadros,great,5,Google Family Link
727f9353-f93d-4064-aec0-57e9b8df6a0e,Balázs Jakab,the worst app ever. if you turn the wifi off and your parents give you extra time then you will not het it! and i cant pull down the tab to turn on the wifi!,1,Google Family Link
659af07a-2322-4ed6-b8e0-b3b88982014e,Lexi Smith,I am tired of being like not able to have so many games I enjoy because of this app.,1,Google Family Link
efa3f390-a0ee-4a0b-87d6-30059b5154f4,christine nobezile,good for parents,1,Google Family Link
ed41867d-9286-4736-81c5-a3059b17c23b,Khan Muzaffar,very good and useful app,5,Google Family Link
d0ae67bc-311a-494b-b30f-4abc4e5fcb17,Brankica Jovanović,"Very, very useful app, I'm very satisfied!",5,Google Family Link
88f24467-3acc-45bd-961c-682e61f7770c,MARIUS FOCSA,Location doesn't work.,3,Google Family Link
8b5bc050-4cef-430a-b6df-dfe3467180a6,Daniel Chevalier,Lovedit,5,Google Family Link
fe18a3d3-9347-4515-a805-bb058c47057f,Robin Morris,"I hate it, in some of the games my 12-year-old daughter plays, like Among Us I can't even add her as a friend or purchase anything for her because this ridiculous app wont let me. I'm supposed to decide if an app or app purchase is right for my child, not you.",1,Google Family Link
90b5c4ba-5d5a-4b82-8409-8f7c02d33e26,Wasantha Dissanayaka,Great application,5,Google Family Link
2d1d8666-43e6-486f-8b17-4d8cbcafe27b,Dudu Sigwaza,This app is stupid. My phone is stuck in it. I can't block. I'm supposed to be my son's friend and I'm looking for an expert. I can't do anything. This app that won't disable whenever I'm trying to add. Another email.,1,Google Family Link
4271002e-df8a-4a6c-89f5-dcd03aaef48d,Nevena Mijic,"the idea of app is perfect, but location does not work 90% of time. that makes the app unusable :(",1,Google Family Link
856a3d84-5362-4abf-869c-a82dae1723cb,DAMIEN YEO,This is a query. Parent has Android and child has an iPhone 15. Can it work?,3,Google Family Link
8b8d8d42-0ac7-4aac-9b1e-70835a1eeac1,Someone,"The worst parents control app on earth. My mother wolud just lock the phone for the whole day. Bro they dont even care about me or play borad games with me, this will make me want to play the phone. Pls i would like to see a very good improvement in this app. Thank you",1,Google Family Link
f346fa4e-b061-41f3-9627-787fddd2a886,Chumninh Loeurng,good,4,Google Family Link
c60cba35-f20b-4597-bd13-4a45cdd07bd0,Abhishek Pachisia,Best thing to control screen time and track kids. Plus wo keep and eye on what they are spending time while on screen.. Can even restrict content access as per age.,4,Google Family Link
a8a36027-aefb-43ba-875a-f62f171049ea,Deepak Birla,thanks for this app,5,Google Family Link
8f3cc203-b47e-4e58-a7cc-995f88606e36,Don Calkins,"great, but wish it had some sort of volume control too 😁",4,Google Family Link
cd00459c-bf80-49e2-83f2-13955d53fe0c,ルカガボクリスチャン,I'm suffering cause of the restrictions (I'm the child not the parent),1,Google Family Link
3fa6d1b1-5fbe-4bc4-b1e4-80d5c58d9f1a,Jasser Mohamed,برنامج فاشل,1,Google Family Link
5f23365f-ec5a-4ba6-aae3-26fb9f654995,Pierre Baylon,Worst app ever,1,Google Family Link
12f23c30-50a2-4afe-a93e-5b28b248847b,b,Great,5,Google Family Link
d145a114-cefb-48ab-988d-c0238008556e,David Ager,location is never correct,3,Google Family Link
aca18995-f1d8-40e1-b543-b15ce18ddea7,rajesh. kn,niceapp,5,Google Family Link
df553027-799b-4cd9-862f-56489991a6df,Kayla Gonzales,"great app easy to use I can track my daughter and where she goes,(she's 8) when she gets home or leaves home, I can lock and unlock it from work if she gets in trouble I can also make it ring if the volume is off and it's misplaced so we are always Able to find it. I also like that I cam put it on a schedule for it to lock and unlock at certain times",5,Google Family Link
e29c57d0-e5b7-4ee8-8eb2-ea392a5eb4ea,Elizabeth Poynton,"I hate this, my mum controls my whole life wt this app. Aka my phone",1,Google Family Link
2f143067-7541-4a48-b199-a1c979206ef9,Rhylie Mocerino,🤮🤮😮‍💨,1,Google Family Link
325a3dcf-d124-408d-adc6-0ea5da010ba4,Miriam Huizar,the location isnt acurate,4,Google Family Link
9692a9e5-fbb4-4dce-9418-8ba25de5270a,Abdul Hamid,it's amazing,5,Google Family Link
9a093a75-2087-419e-85fa-728f5d0e8899,Otis,great,5,Google Family Link
79825488-2806-44f6-a307-f940f8649639,Nashady Ahmat,good,5,Google Family Link
89d45a83-a9d0-4dfc-ba27-8b205ff4511e,Josh Guzman (DJ GOOSE),"Perfect amount of peace of mind for helicopter parents who like to be all up in the business of their children. The world is not the same these days, and danger looks different as it once did back in the day. I particularly like the security features it adds to the access these new phones have. Setup is a breeze. Highly recommend!!!",5,Google Family Link
061826a0-7ab1-40da-931e-0bb9ec69b87f,Rolando,great app like really great app,5,Google Family Link
08975fcf-7f1a-4a4d-8d17-feadb0f6cb10,Stefanie Armold,notifications don't work,3,Google Family Link
94b29086-ced4-4484-a59f-597abf9576f2,peteeggs,me like,5,Google Family Link
882d4e8a-df20-4944-8769-a9aef5de2780,William Fergusson,I have no children I am a widower,1,Google Family Link
6a7bd3d5-e326-4806-9f02-bd7c71831019,Mandi Black-Savage,Love Kiddy Comms XD,5,Google Family Link
351f50c5-a816-4073-8f7d-5f26a3be4417,Cape of Good Hope TV,very good,1,Google Family Link
56a773e7-38d3-4fdf-8fe9-57a52b4816c1,Melinda Magee,beat app created to help with children and stay up on family locations.,5,Google Family Link
81387f3e-9a93-4d6d-96e3-266b90b914f5,Macdonald Duplan,Very helpful to control our childrens,5,Google Family Link
653e91b4-de1a-4ba9-8548-ba18c478ce5a,AZAN SHEIKH,"there is a big loophole in it, if you to chrome and change search engine to duck duck go then you can simple excess pornography please fix this its very bad",2,Google Family Link
406953e0-b604-4097-b3fa-df79ce4d9138,Dharmendra Kumar Bhardwaj,I am very happy 😺😺😁,5,Google Family Link
d4d9a96f-4463-4e98-9752-7eeedde3b921,jen Marshall,This app did work once. However there is a problem with time limits and down time just not working despite being set up properly and reset fully to try and work it. Please please get this fixed as it was a good app.,1,Google Family Link
d55ba9b8-d90f-4d6c-b0ff-7ba2916b6dd4,Jose Lara,love this app help you to control your family time on social media and gaming so happy to have it 😀,5,Google Family Link
e5d729e9-aace-48d2-b652-23c897214269,Dave,great parental tool,5,Google Family Link
b16cbcd1-2aab-4871-9dff-8e580cef60b1,Olaoluwa Abokede,Amazing 👍 app. helps a great deal for app control kid's screen time.,4,Google Family Link
a9bede8f-2815-487f-8f9e-f380eca2a083,Rebecca Karl,"For monitoring activity it's fine. For tracking location is absolutely awful. Worst GPS tracking I've ever used. Can't believe it's made by Google. It's ALWAYS loading even though we both have unlimited data, and it's very rarely accurate. I would like to be able to rely on this more but I can't.",2,Google Family Link
16ddf503-12ea-411b-a22c-b70336557371,Zarine Ghaboos,"This is really helping me be a good parent. I actually wish someone had told me about this app before so I could have been more proactive in installing and using it, rather than having to do it as a reactive measure. Thank you and please keep helping us parents!",5,Google Family Link
f2b02ce1-c001-49f1-b6b4-9a0786b9c683,Samir Natsheh,Super Duper application احلا برنامج للسيطرة على أجهزة الأطفال,5,Google Family Link
ea6b12ff-b7c7-4119-a63f-8eac631ba94d,Cornette Boshoff,Good app but has created havoc on my child's chromebook which is used for school. And the only way to unlink the device from family link is to factory reset the chromebook? Really? Why not have another option to not supervise a specific device instead of the entire account?,2,Google Family Link
b0e9560f-dfbd-42ba-b1b1-6f0e4b2950b8,Florence shiro,Great for monataring what your kid or children are watching and how long...,5,Google Family Link
140c7cb5-ed69-445d-ad4f-8c5f5ba30fdf,Nokuthula Langa,happy as a parent,5,Google Family Link
a2bcad03-9c52-4cbe-a170-d4f7a9e59a07,Shaurya singh rawal,very nice app,5,Google Family Link
f8ac663a-1e76-48f1-9e6f-dbd8c61df3dc,Ivan,"Please add limits for groups of apps, not for individual apps only.",3,Google Family Link
cc9b75f0-a3fa-499c-89be-5d50484d3e2e,Hayley Gunston,"This app has got progressively worse over time. Now, my son's location NEVER updates anymore and shows me his location from hours ago, when I know he's not there any more. İt really frustrates me I cannot get any reassurance from not ever knowing his location, which is the whole point of this app. I press refresh over and over and it doesn't update. He'll arrive home but shows as being at school. Terrible. Please fix this! (Yes his location is permanently turned on!)",2,Google Family Link
21d3d23d-40c8-4d7a-804f-c7fd03b4d58e,Krishi Digital V.P.Chavda,good,5,Google Family Link
376546f7-84ad-404f-9853-ef83a515d62a,Institute for Environmental and Social Affairs,Best,5,Google Family Link
7e351d52-cc7c-4d45-9ec3-54502e877918,Syeda Sundus,Its very good love it .. just needed to add what videos or what game are kids are watching and playing right now and we can navigate from our phone .will be the great addition of features specially with little kids,4,Google Family Link
02249b45-fcaa-4b4d-8980-e10ba477509c,Edie Remolde,Best app of this type I've found.,5,Google Family Link
73a9dc2a-bd9a-4392-b820-ec3a3e7cc4fa,Khokon Das,Good,5,Google Family Link
e5cbcc65-d122-4cf5-afd0-b882f02611e3,Anthony Zabala,"We've used this app for a couple of years and it's really been helpful. I like being able to lock or unlock my kids phones on the fly, downtime, and app limits. 4 stars because there is a couple of things that I wish I could do. For example, I wish I could add more than 1 downtime in a day (to allow for school schedules), wish I could leave certain apps on during downtime (my daughter would like to listen to music while she's going to bed), and allow to add time but not have it be a countdown.",4,Google Family Link
be4dd9ac-f40e-4db0-8cdd-4692777d2801,Awol Maruf,Thanks a lot. it helps me for the well being of my child.,5,Google Family Link
9ea267f4-587e-454a-820c-e6f221efebba,Mwintuma S. B. Y Jabir,simply the best,5,Google Family Link
72137640-8ee0-4ec4-9152-c7a8d2fa03ea,Cynthia Smith,Great app until the location features stops updating in real-time. It's no use of I receive a notification of where my child has been AFTER the fact.,2,Google Family Link
4fa13827-f84c-40d9-9567-268a32aaf094,VT. Maseko,this app is amazing,5,Google Family Link
25a8904d-ee72-466a-bb01-75ad6393b3b9,G. D. S. Brar,great but sometimes it ha network issue,3,Google Family Link
f0ce4257-b7e5-4e2c-9f07-bd32510451cc,METAL SILHOUETTE,good app,5,Google Family Link
c2f3f176-370c-4b09-aa57-a11c564fb61e,Muhammad Muiz,Can we remove supervised members without deleting their accounts?,1,Google Family Link
2a4130f3-e689-42eb-965d-2f874d002512,RAJENDRA V,good,5,Google Family Link
1a245f28-7f41-4c66-a433-75210702b67c,Lynnette Bourke,best app for parents every where with children that have phones. but the choice it gives children to ditch the parental options at 13 is a bit ridiculous. the age should be lifted to 16.,5,Google Family Link
551c2b29-0c5b-42bc-b10b-2e78537c2608,ABHIJEET TIWARI tiwari,not working muck good as before after update now apps are installed without permission,3,Google Family Link
61ec95cb-5f85-477e-b154-fb0146945304,Charl Hartnick,It is great,5,Google Family Link
3698b955-7ccd-4802-831c-6af20d7010e5,BENJAMIN* NERI*,Arouse,5,Google Family Link
5ae52cb5-1db5-44a6-b707-b7b81ffc5822,Nico technician Floor plan Tz.,Building house as technician.,1,Google Family Link
1b2cce65-dda2-43b3-adc7-15783dd5b1a6,hemant parekh,Acts as the safety belt !!,5,Google Family Link
9cdffc36-779c-4489-9357-d233aebb48ac,Mary Matranga,I absolutely love the ring my kids phone feature on this app. 10/10 recommend. It is amazing how quickly I get my text answered. 🤣 We have used this app for 4 years. Easy to set up and use.,4,Google Family Link
b0d26076-cf49-4ddf-878b-69e0a941fd91,Phinovelda Isaac,worst 🤮🤮🤮🤢🤢🤢🤢🤮🤮🤮🤢🤢,1,Google Family Link
62af9d67-3604-4602-8f7e-5d4538c1362d,Srijita Chakraborty,good,5,Google Family Link
596cae88-5e3c-4387-bff2-c3a0534fe5fb,Nicole Hansen,I have a sense of peace knowing what my child is downloading and being able to decide if he can download it or not. I also feel better knowing he can't be online for hours and hours. especially when he goes to bed at night. I appreciate the location option as well.,5,Google Family Link
0cd15fbb-c78f-4557-8add-22aa8bb0ae99,Kenneth Manning,too easy for kid to hack. still works as a monitor,3,Google Family Link
80e998e1-82e9-4950-bb52-fdfd76c51085,Capucine Cooper,The app is not that good. the location is not accurate. not able to to adjust the down time and daily limits how I perfer. it has the idea to be a good tool but needs a lot of work. the option for controlling apps really don't work. I can't remove the other cell phones that was link after my child received a new phone. wasn't able to unlock my child. tried several times to remove it and not an option. so I'm hoping that it will dis connect once my child graduates.,1,Google Family Link
4489e567-2117-4ff2-848d-72e718bde391,Eve Sheppard,I love it. I can monitor what my child is doing and make sure they are not making purchases. I can locate where the device is also. If the device comes up missing I can find it.,5,Google Family Link
c222e429-cda8-481f-aa0c-338620ac9e5a,Emmanuel Baldwin,It's not gooooddddddddddddd bad bad bad,1,Google Family Link
8926e4f5-6f20-4354-8461-92e08a28b58a,Budhram Laguri,Nice 👍👍,5,Google Family Link
f348f401-07db-41bc-99e6-3751d6a785df,Drake Friedman,helps to control screen time on child's devices,5,Google Family Link
9231e9ea-3a55-4e57-9e8a-13ef0decebae,Scott Murphy,Best option for setting boundaries on screen time and being in control of all there apps with time limits. Has been a huge help and would recommend to all families!!! It's a must download!!!,5,Google Family Link
5d163cf6-2326-48fe-8857-93125d37322b,Jonathan contrerás Borges (TyperflowbyJC),stop app control,1,Google Family Link
9dbac7fa-4d4f-413a-ac67-db3ba69cd9eb,Zorica Boljanović,My son keeps finding the way around the block and the app has shown itself pretty useless.,3,Google Family Link
426ba458-ffed-4e22-b190-bd38a84e37a0,K,the most helpful thing ever,5,Google Family Link
869e5681-f27e-4c54-967b-82743e524bf6,Haruna Muhammad Muhammad Haruna,Thanks you,5,Google Family Link
bb5d2fdf-5285-491b-b86f-7ec540ca5bfc,Yemisi Olajubu,good,4,Google Family Link
40b464ea-d520-4d41-bacc-5d132d1c4fab,Arif J6 Arif,Really bad its the most useless app ever and one of my most hated apo,1,Google Family Link
f6fae9af-d8ce-4c1b-a526-19fe5ad14917,Tapiwa Vembo,Great app to manage children,5,Google Family Link
cd651353-e9fc-4fa0-b0f0-81d473b14a09,Alika Besuydenhout,best app ever,5,Google Family Link
7f348101-e0c3-44d5-921d-247aa14478e5,Jane Stim,"peace of mind knowing where my child is and also being able to monitor screen time and app use. I can easily adjust as needed. been using it for a few years now. the new ùpdate threw me a bit but soon got to grips. my only gripe is the minimum distance between saved locations being 200m, would be helpful to me if it could be reduced to 100m.",5,Google Family Link
fd99b3f0-07fa-41a3-bb0d-1e7e6cc7630f,Muhammad Afzal,Loveit,5,Google Family Link
6c41e517-ce68-435b-8288-2b690ac6d523,Monkez AL-Hawiss,good but it needs some improvement,4,Google Family Link
1dd64b0b-44ec-444c-a0b6-9dd4e04270c8,sibi sam,good,5,Google Family Link
295490bb-c17d-4db7-b08f-15628e7bde98,Pulkit Dwivedi,Best app for my child.Please install this on your child's device!,5,Google Family Link
9b589ada-f453-4ad4-993c-09a64fc0d9ad,Google user,I like it please put more restrictions,5,Google Family Link
47d53c9e-2ef8-4cea-94fc-82e4875e98b4,Cindy Beckman,awesomeness,5,Google Family Link
2d18d5dd-3acb-4eef-8506-7be2b6e0d330,Зейнеп Набиль,"Я ненавижу это приложение, кто это создал будь проклят нафиг. Нельзя контролировать над жизнью ребенка, вам взрослые тупые только чтоб контролировать кого то от скукоты. Настолько противно осознавать что большинство взрослых, не хотят понимать жизни ребенка или подростка. Чтоб вы знали разработчики, будьте прокляты, ваше приложения отстойное, 0 звёзд.",1,Google Family Link
